2026-04-21 11:07:19,770 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 小臂板材另一-1
2026-04-21 11:07:19,770 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 小臂板材另一-1
2026-04-21 11:07:19,770 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 小臂板材另一-1
2026-04-21 11:07:19,781 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 吸盘连接板-1
2026-04-21 11:07:19,969 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 吸盘连接板-1
2026-04-21 11:07:19,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 吸盘连接板-1
2026-04-21 11:07:19,970 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 小臂板材-1
2026-04-21 11:07:19,971 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 小臂板材-1
2026-04-21 11:07:19,971 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 小臂板材-1
2026-04-21 11:07:19,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dm_4340__3d20240822_1(2)(1)-2
2026-04-21 11:07:19,972 INFO  ExportHelperExtension.cs: 1136 - Found 23 in dm_4340__3d20240822_1(2)(1)-2
2026-04-21 11:07:19,972 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dm_4340__3d20240822_1(2)(1)-2
2026-04-21 11:07:20,241 INFO  SwAddin.cs: 339 - Loading config tree
2026-04-21 11:07:20,246 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-04-21 11:07:20,249 INFO  SwAddin.cs: 344 - Showing property manager
2026-04-21 11:09:26,448 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:09:28,040 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:09:28,213 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:09:28,390 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:09:28,557 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:09:29,665 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:09:29,812 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:09:29,996 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:10:29,688 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:10:38,789 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:10:41,098 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:10:45,986 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:12:05,088 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:12:07,895 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:12:10,963 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:13:44,294 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:13:57,157 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:13:58,862 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:14:00,969 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:14:18,599 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:15:06,800 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-21 11:15:08,314 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
